id,name,external_id,external_id_type,entity_type,place_id,province_id,autonomous_region_id,dir3,ute_id,administration_level,parent_id,nifs,custom_place_id,is_contractor,is_assignee,slug,address,postal_code,country_name,country_code,place_name,import_pending
5814,Alcaldía del Ayuntamiento de Isla Cristina ,,,4,21042,21,1,L01210427,,,,{P2104200G},,t,f,alcaldadelayuntamientodeislacristina,"Avda. Carnaval, 43",21410,España,ES,Isla Cristina,f
42017,Alcaldía del Ayuntamiento de Horcajo de la Sierra ,,,4,28126,28,13,L01280702,,,,{P2807000A},,t,f,alcaldadelayuntamientodehorcajodelasierra,Plz. Pedro Uceda,28755,España,ES,Robregordo,f
24227,Alcaldía del Ayuntamiento de Istán,,,4,29061,29,1,L01290614,,,,{P2906100I},,t,f,alcaldadelayuntamientodeistn,"Plaza Andalucía, s/n",29611,España,ES,Istán,f
2249,Alcaldía del Ayuntamiento de Huesa,,,4,23045,23,1,L01230452,,,,{P2304500H},,t,f,alcaldadelayuntamientodehuesa,"Plaza de la Constitución, 11",23487,España,ES,Huesa,f
80111,Alcaldía del Ayuntamiento de La Almarcha,,,4,16015,16,8,L01160151,,,,{P1601500J},,t,f,alcaldadelayuntamientodelaalmarcha,Plaza de España 1,16740,España,ES,Belinchón,f
5342,Alcaldía del Ayuntamiento de Iniesta,,,4,16113,16,8,L01161132,,,,{P1611800B},,t,f,alcaldadelayuntamientodeiniesta,Plaza Mayor nº 1,16235,España,ES,Iniesta,f
2893,Alcaldía del Ayuntamiento de Horcajo de Santiago,,,4,16106,16,8,L01161065,,,,{P1611100G},,t,f,alcaldadelayuntamientodehorcajodesantiago,"Plaza de España, 1",16410,España,ES,Horcajo de Santiago,f
9119,Alcaldía del Ayuntamiento de Huétor Tájar,,,4,18122,18,1,L01181008,,,,{P1810200D},,t,f,alcaldadelayuntamientodehutortjar,"Plaza Pósito, 11",18360,España,ES,Loja,f
1822,Alcaldía del Ayuntamiento de Hellín,,,4,2037,2,8,L01020371,,,,{P0203700J},,t,t,alcaldadelayuntamientodehelln,"El Rabal, 1",2400,España,ES,Hellín,f
201425,Pleno del Ayuntamiento de Iznatoraf,,,4,23048,23,1,L01230487,,,,{P2304800B},,t,f,plenodelayuntamientodeiznatoraf,"Calle Carrera, 12",23338,España,ES,Iznatoraf,f
6546,Alcaldía del Ayuntamiento de Íscar,,,4,47075,47,7,L01470758,,,,{P4707600E},,t,f,alcaldadelayuntamientodescar,Plaza Mayor nº 1,47420,España,ES,Íscar,f
27387,Alcaldía del Ayuntamiento de Ibdes,,,4,50125,50,2,L01501250,,,,{P5012600B},,t,f,alcaldadelayuntamientodeibdes,,,,,,f
196966,Pleno del Ayuntamiento de Huélaga,,,4,10101,10,11,L01101014,,,,{P1010400H},,t,f,plenodelayuntamientodehulaga,"Eras, 5",10849,España,ES,Huélaga,f
3936,Alcaldía del Ayuntamiento de Huéscar,,,4,18102,18,1,L01180981,,,,{P1810000H},,t,f,alcaldadelayuntamientodehuscar,Plaza Mayor 1,18830,España,ES,Illora,f
28350,Alcaldía del Ayuntamiento de Hontanar,,,4,45109,45,8,L01450759,,,,{P4507600G},,t,f,alcaldadelayuntamientodehontanar,"Plaza de Ayuntamiento, 1",45159,España,ES,Navahermosa,f
40440,Alcaldía del Ayuntamiento de Humanes de Madrid,,,4,28073,28,13,L01280730,,,,{P2807300E},,t,f,alcaldadelayuntamientodehumanesdemadrid,Plaza de la Constitución,28970,España,ES,Humanes de Madrid,f
30923,Alcaldía del Ayuntamiento de Husillos (Palencia),,,4,34217,34,7,L01340881,,,,{P3408800E},,t,f,alcaldadelayuntamientodehusillospalencia,Mayor nº 13,34419,España,ES,Villalobón,f
212624,Alcaldía del Ayuntamiento de Jérez del Marquesado,,,4,18108,18,1,L01181089,,,,{P1811000G},,t,f,alcaldadelayuntamientodejrezdelmarquesado,Plaza del Molino nº 3,18518,España,ES,Lanteira,f
2663,Alcaldía del Ayuntamiento de Isla Mayor,,,4,41902,41,1,L01419022,,,,{P4110500H},,t,f,alcaldadelayuntamientodeislamayor,"Plaza García Lorca, 9",41140,España,ES,Isla Mayor,f
129857,Alcaldía del Ayuntamiento de Huelves,,,4,16108,16,8,L01161087,,,,{P1611300C},,t,f,alcaldadelayuntamientodehuelves,"Plaza Mayor, 1",16465,España,ES,Paredes,f
47553,Alcaldía del Ayuntamiento de Illano,,,4,33029,33,3,L01330292,,,,{P3302900J},,t,f,alcaldadelayuntamientodeillano,"Plaza del Ayuntamiento, 1",33734,España,ES,Illano,f
32555,Alcaldía del Ayuntamiento de Hermigua,,,4,38021,38,5,L01380218,,,,{P3802100B},,t,f,alcaldadelayuntamientodehermigua,"Carretera General, 109 (El Curato)",38820,España,ES,Hermigua,f
3380,Alcaldía del Ayuntamiento de Herrera de Pisuerga ,,,4,34083,34,7,L01340838,,,,{P3408300F},,t,f,alcaldadelayuntamientodeherreradepisuerga,,,,,,f
14441,Alcaldía del Ayuntamiento de Igries,,,4,22163,22,2,L01221278,,,,{P2217500D},,t,f,alcaldadelayuntamientodeigries,Calle Cañas,22193,España,ES,Nueno,f
16481,Alcaldía del Ayuntamiento de Hornillos del Camino,,,4,9167,9,7,L01091675,,,,{P0917000B},,t,f,alcaldadelayuntamientodehornillosdelcamino,,,,,,f
29423,Alcaldía del Ayuntamiento de Honrubia,,,4,16102,16,8,L01161028,,,,{P1610700E},,t,f,alcaldadelayuntamientodehonrubia,,,,,,f
31706,Alcaldia del Ayuntamiento de Hermandad Campoo Suso ,,,4,39032,39,6,L01390324,,,,{P3903200H},,t,f,alcaldiadelayuntamientodehermandadcampoosuso,,,,,,f
147894,Alcaldía del Ayuntamiento de Íllar,,,4,4054,4,1,L01040545,,,,{P0405400C},,t,f,alcaldadelayuntamientodellar,"Constitución, 1",4431,España,ES,Illar,f
236387,Alcaldía del Ayuntamiento de Hoyos,,,4,10100,10,11,L01101007,,,,{P1010300J},,t,f,alcaldadelayuntamientodehoyos,"Plaza Mayor, 3",10850,España,ES,Hoyos,f
213246,Alcaldía del Ayuntamiento de Huélamo,,,4,16107,16,8,L01161071,,,,{P1611200E},,t,f,alcaldadelayuntamientodehulamo,"Pl. Julián Romero, 1",16152,España,ES,Valdemeca,f
26949,Alcaldía del Ayuntamiento de Guadamur,,,4,45070,45,8,L01450703,,,,{P4507100H},,t,f,alcaldadelayuntamientodeguadamur,Plaza de Recesvinto nº 1,45160,España,ES,Guadamur,f
24657,Alcaldía del Ayuntamiento de Hontanaya,,,4,16172,16,8,L01161034,,,,{P1610800C},,t,f,alcaldadelayuntamientodehontanaya,Plaza de la Constitución 1,16421,España,ES,Puebla de Almenara,f
194834,Alcaldía del Ayuntamiento de Hoyales de Roa,,,4,9170,9,7,L01091708,,,,{P0917300F},,t,f,alcaldadelayuntamientodehoyalesderoa,"Plaza Mayor, 1",9316,España,ES,Hoyales de Roa,f
6148,Alcaldía del Ayuntamiento de Gerena,,,4,41045,41,1,L01410457,,,,{P4104500F},,t,f,alcaldadelayuntamientodegerena,Plaza e la Constitución,41860,España,ES,Gerena,f
745,Alcaldía del Ayuntamiento de Gáldar,,,4,35009,35,5,L01350094,,,,{P3500900J},,t,f,alcaldadelayuntamientodegldar,"Capitán Quesada, 29",35460,España,ES,Gáldar,f
1280,Alcaldia del Ayuntamiento de Gargantilla del Lozoyo y Pinilla de Buitrago,,,4,28182,28,13,L01280632,,,,{P2806300F},,t,f,alcaldiadelayuntamientodegargantilladellozoyoypinilladebuitrago,"carretas, 34",28739,España,ES,Villavieja del Lozoya,f
8555,Alcaldía del Ayuntamiento de Hondón de las Nieves,,,4,3077,3,10,L01030778,,,,{P0307700E},,t,f,alcaldadelayuntamientodehondndelasnieves,"Plaza de la Villa, 1",3688,España,ES,"Fondó de les Neus, el/Hondón de las Nieves",f
11029,Alcaldía del Ayuntamiento de Guijo de Granadilla,,,4,10090,10,11,L01100909,,,,{P1009300C},,t,f,alcaldadelayuntamientodeguijodegranadilla,"Plaza de España, nº 1",10665,España,ES,Guijo de Granadilla,f
8939,Alcaldía del Ayuntamiento de Gurrea de Gallego,,,4,22119,22,2,L01221199,,,,{P2216700A},,t,f,alcaldadelayuntamientodegurreadegallego,Calle Mayor 20,22280,España,ES,Gurrea de Gállego,f
5081,Alcaldía del Ayuntamiento de Higueras,,,4,12088,12,10,L01120691,,,,{P1206900A},,t,f,alcaldadelayuntamientodehigueras,"Plaza Iglesia, nº 2",12449,España,ES,Pavías,f
2771,Alcaldía del Ayuntamiento de Güéjar Sierra,,,4,18094,18,1,L01180943,,,,{P1809600H},,t,f,alcaldadelayuntamientodegjarsierra,"Plaza Mayor, 1",18160,España,ES,Güejar Sierra,f
10649,Alcaldía del Ayuntamiento de Ibeas de Juarros,,,4,9177,9,7,L01091773,,,,{P0918000A},,t,f,alcaldadelayuntamientodeibeasdejuarros,,,,,,f
3656,Alcaldia del Ayuntamiento de Gualchos,,,4,18093,18,1,L01180938,,,,{P1809500J},,t,f,alcaldiadelayuntamientodegualchos,Manuel Noguera,18740,España,ES,Gualchos,f
13744,Alcaldia del Ayuntamiento de Higueruelas,,,4,46141,46,10,L01461419,,,,{P4614300D},,t,f,alcaldiadelayuntamientodehigueruelas,"Plaza de la Iglesia, 1",46162,España,ES,Higueruelas,f
40307,Alcaldía del Ayuntamiento de Guadalcanal,,,4,41048,41,1,L01410482,,,,{P4104800J},,t,f,alcaldadelayuntamientodeguadalcanal,Plaza de España 1,41390,España,ES,Guadalcanal,f
41084,Alcaldía del Ayuntamiento de Gata de Gorgos,,,4,3071,3,10,L01030710,,,,{P0307100H},,t,f,alcaldadelayuntamientodegatadegorgos,"Duquessa d'Almodóvar, 3",3740,España,ES,Gata de Gorgos,f
42962,Alcaldía del Ayuntamiento de Hinojos,,,4,21040,21,1,L01210405,,,,{P2104000A},,t,f,alcaldadelayuntamientodehinojos,Plaza de España 2,21740,España,ES,Hinojos,f
46013,Pleno del Ayuntamiento de Guadalaviar,,,4,44120,44,2,L01441200,,,,{P4412600A},,t,f,plenodelayuntamientodeguadalaviar,"Plaza Mayor, 1",44115,España,ES,Guadalaviar,f
3659,Alcaldía del Ayuntamiento de Geldo,,,4,12104,12,10,L01120672,,,,{P1206700E},,t,f,alcaldadelayuntamientodegeldo,"Plaza Don Antonio Ferriz Díaz, 4",12412,España,ES,Segorbe,f
6430,Pleno del Ayuntamiento de Híjar,,,4,44122,44,2,L01441222,,,,{P4412800G},,t,f,plenodelayuntamientodehjar,"Plaza de España, 13",44530,España,ES,Híjar,f
6669,Pleno del del Ayuntamiento de Herencia,,,4,13047,13,8,L01130473,,,,{P1304700F},,t,f,plenodeldelayuntamientodeherencia,"Lope de Vega, 34",13640,España,ES,Herencia,f
23087,Alcaldia del Ayuntamiento de Fuencaliente de la Palma,,,4,38014,38,5,L01380146,,,,{P3801400G},,t,f,alcaldiadelayuntamientodefuencalientedelapalma,Plaza del Ayunamiento s/n,38740,España,ES,Fuencaliente de la Palma,f
464805,Ajuntament d'Os de Balaguer,,,4,25156,25,9,L01251569,,,,{},,t,f,ajuntamentdosdebalaguer,,,,,,f
464809,Ajuntament de La Pobla de Lillet,,,4,8166,8,9,L01081666,,,,{},,t,f,ajuntamentdelapobladelillet,,,,,,f
65631,Alcaldía del Ayuntamiento de Gea de Albarracín,,,4,44117,44,2,L01441177,,,,{P4412200J},,t,f,alcaldadelayuntamientodegeadealbarracn,"Plaza del Ayuntamiento, 6",44110,España,ES,Gea de Albarracín,f
7772,Alcaldía del Ayuntamiento de Granja de Torrehermosa,,,4,6059,6,11,L01060592,,,,{P0605900J},,t,f,alcaldadelayuntamientodegranjadetorrehermosa,"C/ Carmen, nº 10",6910,España,ES,Granja de Torrehermosa,f
8810,Alcaldía del Ayuntamiento de Grandas de Salime,,,4,33027,33,3,L01330273,,,,{P3302700D},,t,f,alcaldadelayuntamientodegrandasdesalime,"Plaza de la Constitución, 1",33730,España,ES,Grandas de Salime,f
12662,Alcaldía del Ayuntamiento de Fuente Palmera,,,4,14030,14,1,L01140305,,,,{P1403000A},,t,f,alcaldadelayuntamientodefuentepalmera,"Real, 1",14120,España,ES,Fuente Palmera,f
13895,Alcaldía del Ayuntamiento de Gema,,,4,49090,49,7,L01490907,,,,{P4910300E},,t,f,alcaldadelayuntamientodegema,"Plaza España, 1",49151,España,ES,Gema,f
14322,Alcaldía del Ayuntamiento de Fuente de Cantos,,,4,6052,6,11,L01060520,,,,{P0605200E},,t,f,alcaldadelayuntamientodefuentedecantos,Plaza de Constitución s/n,6240,España,ES,Fuente de Cantos,f
46249,Alcaldía del Ayuntamiento de Guadalix de la Sierra,,,4,28067,28,13,L01280679,,,,{P2806700G},,t,f,alcaldadelayuntamientodeguadalixdelasierra,Plaza Consistorial,28794,España,ES,Guadalix de la Sierra,f
45057,Alcaldía del Ayuntamiento de Galisteo,,,4,10076,10,11,L01100762,,,,{P1007700F},,t,f,alcaldadelayuntamientodegalisteo,"Plaza de España, 1",10691,España,ES,Galisteo,f
28332,Alcaldía del Ayuntamiento de Fuentepelayo,,,4,40086,40,7,L01400864,,,,{P4010000J},,t,f,alcaldadelayuntamientodefuentepelayo,,,,,,f
32554,Alcaldía del Ayuntamiento de Fuente-Álamo,,,4,2033,2,8,L01020334,,,,{P0203300I},,t,f,alcaldadelayuntamientodefuentelamo,Plaza de España s/n,2651,España,ES,Fuente-Álamo,f
43717,Alcaldía del Ayuntamiento de Güevéjar,,,4,18095,18,1,L01180956,,,,{P1809700F},,t,f,alcaldadelayuntamientodegevjar,Plaza Constitución 7,18212,España,ES,Güevéjar,f
238083,Alcaldía del Ayuntamiento de Gobernador,,,4,18083,18,1,L01180830,,,,{P1808500A},,t,f,alcaldadelayuntamientodegobernador,"Plaza de la Iglesia, s/n",18569,España,ES,Montillana,f
22120,Alcaldia del Ayuntamiento de Gargantilla,,,4,10080,10,11,L01100801,,,,{P1008100H},,t,f,alcaldiadelayuntamientodegargantilla,"Plaza de España, 7",10749,España,ES,Gargantilla,f
25156,Alcaldía del Ayuntamiento de Godelleta,,,4,46136,46,10,L01461363,,,,{P4613800D},,t,f,alcaldadelayuntamientodegodelleta,"Plaza de España, 1",46388,España,ES,Godelleta,f
66926,Pleno del Ayuntamiento de Grisén,,,4,50212,50,2,L01501232,,,,{P5012400G},,t,f,plenodelayuntamientodegrisn,"Plaza España, 1",50297,España,ES,Pleitas,f
43832,Alcaldía del Ayuntamiento de Fisterra,,,4,15037,15,12,L01150373,,,,{P1503800C},,t,f,alcaldadelayuntamientodefisterra,"C/ Santa Catalina, 1",15155,España,ES,Fisterra,f
218009,Pleno del Ayuntamiento de Fuertescusa,,,4,16091,16,8,L01160915,,,,{P1609500B},,t,f,plenodelayuntamientodefuertescusa,"Nogueruelas, 2",16890,España,ES,Fuertescusa,f
28385,Alcaldía del Ayuntamiento de Forcall,,,4,12061,12,10,L01120614,,,,{P1206100H},,t,f,alcaldadelayuntamientodeforcall,"Plaza San Miguel, 6",12310,España,ES,Forcall,f
8895,Alcaldía del Ayuntamiento de Gor,,,4,18085,18,1,L01180858,,,,{P1808700G},,t,f,alcaldadelayuntamientodegor,,,,,,f
10024,Alcaldía del Ayuntamiento de Fresno de la Ribera,,,4,49076,49,7,L01490760,,,,{P4908800H},,t,f,alcaldadelayuntamientodefresnodelaribera,,,,,,f
19455,Alcaldía del Ayuntamiento de Gaianes,,,4,3072,3,10,L01030725,,,,{P0307200F},,t,f,alcaldadelayuntamientodegaianes,"Plaça Major, 1",3840,España,ES,Gaianes,f
16226,Alcaldía del Ayuntamiento de Fuerte del Rey,,,4,23035,23,1,L01230354,,,,{P2303500I},,t,f,alcaldadelayuntamientodefuertedelrey,Plaza de la Constitución,23180,España,ES,Fuerte del Rey,f
15280,Alcaldía del Ayuntamiento de Frías,,,4,9412,9,7,L01091340,,,,{P0913700A},,t,f,alcaldadelayuntamientodefras,"Plaza del Ayuntamiento, 1",9211,España,ES,Valle de Tobalina,f
21325,Alcaldía del Ayuntamiento de Fanlo,,,4,22107,22,2,L01221072,,,,{P2214900I},,t,f,alcaldadelayuntamientodefanlo,,,,,,f
28754,Alcaldía del Ayuntamiento de Freila,,,4,18078,18,1,L01180785,,,,{P1808000B},,t,f,alcaldadelayuntamientodefreila,,,,,,f
42495,Alcaldía del Ayuntamiento de Fernán Núñez,,,4,14027,14,1,L01140272,,,,{P1402700G},,t,f,alcaldadelayuntamientodefernnnez,"Plaza de Armas, 5",14520,España,ES,Fernán-Núñez,f
44014,Alcaldía del Ayuntamiento de Fuente la Reina,,,4,12063,12,10,L01120635,,,,{P1206300D},,t,f,alcaldadelayuntamientodefuentelareina,,,,,,f
44821,Alcaldía del Ayuntamiento de Fuente el Fresno,,,4,13044,13,8,L01130441,,,,{P1304400C},,t,f,alcaldadelayuntamientodefuenteelfresno,,,,,,f
11445,Alcaldía del Ayuntamiento de Frías de Albarracín,,,4,44109,44,2,L01441098,,,,{P4411400G},,t,f,alcaldadelayuntamientodefrasdealbarracn,"Plaza Mayor, 1",44126,España,ES,Frías de Albarracín,f
199442,Alcaldía del Ayuntamiento de Fuentepinilla,,,4,42090,42,7,L01420905,,,,{P4214400F},,t,f,alcaldadelayuntamientodefuentepinilla,Plaza Mayor 18,42294,España,ES,Valderrodilla,f
213257,Alcaldía del Ayuntamiento de Gádor,,,4,4047,4,1,L01040470,,,,{P0404700G},,t,f,alcaldadelayuntamientodegdor,"Plaza de la Constitución, 1",4560,España,ES,Gádor,f
11600,Pleno del Ayuntamiento de Fuentes de Valdepero,,,4,34217,34,7,L01340777,,,,{P3407700H},,t,f,plenodelayuntamientodefuentesdevaldepero,Plaza Mayor nº 1,34419,España,ES,Villalobón,f
18489,Alcaldía del Ayuntamiento de Formiche Alto,,,4,44103,44,2,L01441032,,,,{P4410800I},,t,f,alcaldadelayuntamientodeformichealto,"Plaza Mayor, 3",44440,España,ES,Formiche Alto,f
117138,Alcaldía del Ayuntamiento de Ferreruela,,,4,49068,49,7,L01490684,,,,{P4907900G},,t,f,alcaldadelayuntamientodeferreruela,"Plaza Mayor, 1",49550,España,ES,Ferreruela,f
64815,Alcaldía del Ayuntamiento de Estubeny,,,4,46121,46,10,L01461213,,,,{P4612300F},,t,f,alcaldadelayuntamientodeestubeny,"Plaza Corazón de Jesús, 3",46817,España,ES,Estubeny,f
202296,Alcaldía del Ayuntamiento de Fortanete,,,4,44106,44,2,L01441063,,,,{P4411100C},,t,f,alcaldadelayuntamientodefortanete,"Plaza de España, 2",44143,España,ES,Fortanete,f
6991,Alcaldía del Ayuntamiento de Facheca,,,4,3130,3,10,L01030670,,,,{P0306700F},,t,f,alcaldadelayuntamientodefacheca,Calle de Salamanca 2,3813,España,ES,Tollos,f
817,Alcaldía del Ayuntamiento de Estepona,,,4,29051,29,1,L01290516,,,,{P2905100J},,t,f,alcaldadelayuntamientodeestepona,"Calle del Puerto, 2 - Edificio Puertosol",29680,España,ES,Estepona,f
4267,Alcaldía del Ayuntamiento de El Vellón,,,4,28168,28,13,L01281684,,,,{P2816800C},,t,f,alcaldadelayuntamientodeelvelln,"Plaza de la Iglesia, 1",28722,España,ES,"Vellón, El",f
195206,Alcaldía del Ayuntamiento de Fonzaleche,,,4,26063,26,17,L01260630,,,,{P2606300H},,t,f,alcaldadelayuntamientodefonzaleche,"Calle Doctor Fleming, 8",26211,España,ES,Tirgo,f
19601,Alcaldía del Ayuntamiento de Fontanar,,,4,19117,19,8,L01191174,,,,{P1913800G},,t,f,alcaldadelayuntamientodefontanar,"Plaza de la Constitución, 1",19290,España,ES,Fontanar,f
12416,Alcaldía del Ayuntamiento de Fuentidueña de Tajo,,,4,28060,28,13,L01280604,,,,{P2806000B},,t,f,alcaldadelayuntamientodefuentidueadetajo,Plaza de la Caserna nº 3,28597,España,ES,Fuentidueña de Tajo,f
13861,Alcaldía del Ayuntamiento de Escurial,,,4,10073,10,11,L01100731,,,,{P1007400C},,t,f,alcaldadelayuntamientodeescurial,Plaza de España núm. 1,10133,España,ES,Escurial,f
13834,Alcaldía del Ayuntamiento de Ferreries,,,4,7062,7,4,L01070239,,,,{P0702300E},,t,f,alcaldadelayuntamientodeferreries,"C. Sant Bartomeu, 55",7750,España,ES,Son Servera,f
14729,Alcaldía del Ayuntamiento de Fontanars dels Alforins,,,4,46124,46,10,L01461249,,,,{P4612600I},,t,f,alcaldadelayuntamientodefontanarsdelsalforins,,,,,,f
4671,Alcaldia del Ayuntamiento de Espartinas ,,,4,41040,41,1,L01410401,,,,{P4104000G},,t,f,alcaldiadelayuntamientodeespartinas,"Parque Nuestra Señora del Rocio, 1",41807,España,ES,Espartinas,f
43625,Alcaldía del Ayuntamiento de Ezcaray,,,4,26061,26,17,L01260619,,,,{P2606100B},,t,f,alcaldadelayuntamientodeezcaray,"Plaza de la Constitución, 1",26280,España,ES,Ezcaray,f
98217,Alcaldía del Ayuntamiento de Frechilla,,,4,34072,34,7,L01340724,,,,{P3407200I},,t,f,alcaldadelayuntamientodefrechilla,Plaza España nº 1,34306,España,ES,Mazuecos de Valdeginate,f
6030,Alcaldía del Ayuntamiento de Ferreira,,,4,18074,18,1,L01180747,,,,{P1807600J},,t,f,alcaldadelayuntamientodeferreira,"Plaza CONSTITUCIÓN Nº 8, s/n",18513,España,ES,Ferreira,f
19243,Pleno del Ayuntamiento de Fiñana,,,4,4045,4,1,L01040451,,,,{P0404500A},,t,f,plenodelayuntamientodefiana,Plaza De La Constitución nº 1,4500,España,ES,Fiñana,f
202179,Junta de Gobierno del Ayuntamiento de Espera,,,4,11017,11,1,L01110178,,,,{P1101700A},,t,f,juntadegobiernodelayuntamientodeespera,"Andalucía, 11",11648,España,ES,Espera,f
75828,Alcaldía del Ayuntamiento de Escúzar,,,4,18149,18,1,L01180726,,,,{P1807400E},,t,f,alcaldadelayuntamientodeesczar,"Plaza de España, 14",18130,España,ES,Villa de Otura,f
10199,Pleno del Ayuntamiento de Fombellida,,,4,47062,47,7,L01470626,,,,{P4706300C},,t,f,plenodelayuntamientodefombellida,"Plaza Mayor, 1",47184,España,ES,Fombellida,f
121627,Alcaldía del Ayuntamiento de Encinillas,,,4,40072,40,7,L01400729,,,,{P4008300H},,t,f,alcaldadelayuntamientodeencinillas,"Real, 1",40391,España,ES,Encinillas,f
28213,Alcaldía del Ayuntamiento de Enciso,,,4,26181,26,17,L01260585,,,,{P2605800H},,t,f,alcaldadelayuntamientodeenciso,"Plaza Mayor, 1",26586,España,ES,Zarzosa,f
27850,Alcaldía del Ayuntamiento de Escorihuela,,,4,44182,44,2,L01440971,,,,{P4410200B},,t,f,alcaldadelayuntamientodeescorihuela,"Mayor, s/n",44161,España,ES,Perales del Alfambra,f
5440,Alcaldía del Ayuntamiento de Favara,,,4,46123,46,10,L01461234,,,,{P4621500A},,t,f,alcaldadelayuntamientodefavara,"Plaza San Antonio, 1",46614,España,ES,Favara,f
7616,Alcaldía del Ayuntamiento de El Verger,,,4,3901,3,10,L01031382,,,,{P0313800E},,t,f,alcaldadelayuntamientodeelverger,"C/ Cervantes, 10",3779,España,ES,"Poblets, els",f
9296,Alcaldia del Ayuntamiento de Escañuela,,,4,23031,23,1,L01230315,,,,{P2303100H},,t,f,alcaldiadelayuntamientodeescauela,"Plaza de la Constitución, 1",23657,España,ES,Escañuela,f
1982,Pleno del Ayuntamiento de Estopiñán del Castillo,,,4,22105,22,2,L01221053,,,,{P2214700C},,t,f,plenodelayuntamientodeestopindelcastillo,"Mayor, 3",22589,España,ES,Estopiñán del Castillo,f
11304,Alcaldía del Ayuntamiento de Faraján,,,4,29052,29,1,L01290521,,,,{P2905200H},,t,f,alcaldadelayuntamientodefarajn,,,,,,f
21289,Alcaldía del Ayuntamiento de Espeluy,,,4,23032,23,1,L01230320,,,,{P2303200F},,t,f,alcaldadelayuntamientodeespeluy,,,,,,f
44623,Alcaldía del Ayuntamiento de Eslida,,,4,12057,12,10,L01120574,,,,{P1205700F},,t,f,alcaldadelayuntamientodeeslida,,,,,,f
7109,Alcaldía del Ayuntamiento de Estivella,,,4,46120,46,10,L01461206,,,,{P4612200H},,t,f,alcaldadelayuntamientodeestivella,"Nadal i Llorens, 2",46590,España,ES,Estivella,f
153555,Alcaldía del Ayuntamiento de Enguídanos,,,4,16082,16,8,L01160822,,,,{P1608500C},,t,f,alcaldadelayuntamientodeengudanos,"C/ San Blas, 2",16372,España,ES,Paracuellos,f
10026,Alcaldía del Ayuntamiento de Fresnedillas de la Oliva,,,4,28056,28,13,L01280565,,,,{P2805600J},,t,f,alcaldadelayuntamientodefresnedillasdelaoliva,"Plaza de la Constitución, 1",28214,España,ES,Fresnedillas de la Oliva,f
10398,Alcaldía del Ayuntamiento de Espirdo,,,4,40077,40,7,L01400772,,,,{P4008800G},,t,f,alcaldadelayuntamientodeespirdo,,,,,,f
10539,Alcaldia del Ayuntamiento de El Coronil,,,4,41036,41,1,L01410362,,,,{P4103600E},,t,f,alcaldiadelayuntamientodeelcoronil,"Plaza Constitución, 1",41760,España,ES,"Coronil, El",f
3635,Alcaldia del Ayuntamiento de El Madroño,,,4,41057,41,1,L01410573,,,,{P4105700A},,t,f,alcaldiadelayuntamientodeelmadroo,Plaza de la Constitución,41897,España,ES,"Madroño, El",f
13159,Alcaldía del Ayuntamiento de El Villar de Arnedo ,,,4,26170,26,17,L01261709,,,,{P2617100I},,t,f,alcaldadelayuntamientodeelvillardearnedo,,,,,,f
26144,Alcaldía del Ayuntamiento de El Puente del Arzobispo,,,4,45138,45,8,L01451382,,,,{P4513900C},,t,f,alcaldadelayuntamientodeelpuentedelarzobispo,,,,,,f
43904,Alcaldía del Ayuntamiento de El Real de la Jara,,,4,41080,41,1,L01410802,,,,{P4108000C},,t,f,alcaldadelayuntamientodeelrealdelajara,"Plaza de Andalucía, 8",41250,España,ES,"Real de la Jara, El",f
45196,Alcaldía del Ayuntamiento de El Provencio,,,4,16171,16,8,L01161718,,,,{P1618000B},,t,f,alcaldadelayuntamientodeelprovencio,"Plaza de los Alcaldes, 1",16670,España,ES,"Provencio, El",f
45753,Alcaldía del Ayuntamiento de El Franco,,,4,33023,33,3,L01330236,,,,{P3302300C},,t,f,alcaldadelayuntamientodeelfranco,Plaza de España s/n,33750,España,ES,"Franco, El",f
3271,Alcaldía del Ayuntamiento de El Cuervo de Sevilla,,,4,41903,41,1,L01419038,,,,{P4110400A},,t,f,alcaldadelayuntamientodeelcuervodesevilla,"Plaza de la Constitución, 2",41749,España,ES,"Cuervo de Sevilla, El",f
14859,Alcaldía del Ayuntamiento de El Palmar de Troya,,,4,41095,41,1,L04410004,,,,{P4100053J},,t,f,alcaldadelayuntamientodeelpalmardetroya,C/ Geranio s/n,41719,España,ES,Utrera,f
11465,Alcaldía del Ayuntamiento de Eljas,,,4,10072,10,11,L01100725,,,,{P1007300E},,t,f,alcaldadelayuntamientodeeljas,"Plaza D'A Constitución, 1 ",10891,España,ES,Eljas,f
3431,Alcaldía del Ayuntamiento de El Casar de Escalona,,,4,45040,45,8,L01450400,,,,{P4504000C},,t,f,alcaldadelayuntamientodeelcasardeescalona,Plaza del Ayuntamiento núm. 1,45542,España,ES,"Casar de Escalona, El",f
3853,Alcaldía del Ayuntamiento de Dolores,,,4,3064,3,10,L01030648,,,,{P0306400C},,t,f,alcaldadelayuntamientodedolores,"Plaza General Llopis, 1",3150,España,ES,Dolores,f
4864,Alcaldía del Ayuntamiento de El Burgo,,,4,29031,29,1,L01290311,,,,{P2903100B},,t,f,alcaldadelayuntamientodeelburgo,"C/ Real, 22",29420,España,ES,"Burgo, El",f
5155,Alcaldía del Ayuntamiento de El Pedroso,,,4,41073,41,1,L01410732,,,,{P4107300H},,t,f,alcaldadelayuntamientodeelpedroso,"Plaza de España, 1",41360,España,ES,"Pedroso, El",f
